temp_C,rh_percent,pressure_hPa,altitude_ba,latitude,longitude,altitude_gps,time_str,abq_rh,temp_C_abq
-6.3,11.1,586.948,4897.2,33.9908104,-106.8036118,4906,16:47:54,17,-42.2
-6.31,11.1,586.806,4899.1,33.9907303,-106.8034973,4908,16:47:55,17,-42.3
-6.32,11.1,586.662,4901.1,33.9906616,-106.8033829,4910,16:47:56,17,-42.4
-6.34,11,586.514,4903.1,33.9905815,-106.8032684,4912,16:47:57,17,-42.4
-6.32,11,586.368,4905.1,33.9905014,-106.8031693,4914,16:47:58,17,-42.5
-6.3,11,586.221,4907.1,33.9904213,-106.8030624,4916,16:47:59,17,-42.5
-6.27,11.1,586.074,4909.1,33.9903412,-106.8029633,4918,16:48:00,17,-42.6
-6.22,11.1,585.929,4911.1,33.9902611,-106.8028564,4920,16:48:01,17,-42.6
-6.25,11.1,585.782,4913.1,33.990181,-106.8027573,4922,16:48:02,18,-42.7
-6.33,11.1,585.631,4915.1,33.9901009,-106.8026505,4924,16:48:03,18,-42.7
-6.36,11.1,585.481,4917.1,33.9900208,-106.8025513,4926,16:48:04,18,-42.8
-6.38,11.1,585.333,4919.1,33.9899406,-106.8024445,4928,16:48:05,18,-42.9
-6.41,11.1,585.185,4921.1,33.9898605,-106.8023453,4930,16:48:06,18,-42.9
-6.43,11.1,585.039,4923.1,33.9897804,-106.8022385,4932,16:48:07,18,-43
-6.44,11.08,584.897,4924.8,33.9897041,-106.8021317,4933.8,16:48:08,18,-43
-6.45,11.05,584.755,4926.6,33.9896317,-106.8020325,4935.5,16:48:09,18,-43.1
-6.46,11.02,584.613,4928.3,33.9895554,-106.8019257,4937.3,16:48:10,18,-43.1
-6.47,11,584.472,4930.1,33.9894791,-106.8018188,4939,16:48:11,19,-43.2
-6.5,11,584.333,4931.6,33.989399,-106.8017197,4940.5,16:48:12,19,-43.2
-6.51,11,584.194,4933.1,33.9893188,-106.8016205,4942,16:48:13,19,-43.3
-6.53,11,584.059,4935.1,33.9892387,-106.8015213,4944,16:48:14,19,-43.3
-6.52,11,583.924,4937,33.9891586,-106.8014297,4946,16:48:15,19,-43.4
-6.51,11,583.791,4939,33.9890785,-106.8013306,4948,16:48:16,19,-43.5
-6.53,11,583.66,4941,33.9890099,-106.8012238,4950,16:48:17,19,-43.5
-6.54,11,583.53,4943,33.9889412,-106.8011017,4952,16:48:18,19,-43.6
-6.42,11,583.398,4944,33.9888687,-106.8009872,4953,16:48:19,20,-43.6
-6.46,10.9,583.262,4946,33.9887886,-106.8008804,4955,16:48:20,20,-43.7
-6.52,10.9,583.125,4948,33.9887199,-106.8007813,4957,16:48:21,20,-43.7
-6.56,10.9,582.987,4949,33.9886284,-106.8006668,4958,16:48:22,20,-43.8
-6.6,10.9,582.845,4951,33.9885406,-106.8005676,4960,16:48:23,20,-43.9
-6.62,10.9,582.704,4953,33.9884605,-106.8004684,4962,16:48:24,20,-43.9
-6.64,10.8,582.56,4955,33.9883804,-106.8003616,4964,16:48:25,20,-44
-6.66,10.8,582.42,4957,33.9883118,-106.8002625,4966,16:48:26,20,-44
-6.67,10.8,582.278,4959,33.9882393,-106.8001633,4968,16:48:27,21,-44.1
-6.53,10.8,582.133,4961,33.9881706,-106.8000412,4970,16:48:28,21,-44.1
-6.33,10.8,581.987,4962,33.9881096,-106.7999268,4971,16:48:29,21,-44.2
-6.47,10.7,581.841,4964,33.9880409,-106.7998199,4973,16:48:30,21,-44.2
-6.59,10.7,581.7,4966,33.9879799,-106.7997284,4975,16:48:31,21,-44.3
-6.66,10.7,581.56,4967,33.9879112,-106.7996292,4976,16:48:32,21,-44.4
-6.69,10.6,581.422,4969,33.9878311,-106.7995224,4978,16:48:33,21,-44.4
-6.66,10.6,581.285,4971,33.9877586,-106.799408,4980,16:48:34,21,-44.5
-6.54,10.55,581.149,4973,33.9876785,-106.7992859,4982,16:48:35,21,-44.5
-6.42,10.5,581.013,4975,33.9875984,-106.7991714,4984,16:48:36,21,-44.6
-6.55,10.5,580.876,4977.2,33.9875221,-106.7990646,4986.3,16:48:37,22,-44.6
-6.68,10.5,580.739,4979.4,33.987442,-106.7989655,4988.5,16:48:38,22,-44.7
-6.77,10.5,580.604,4981.7,33.9873657,-106.7988586,4990.8,16:48:39,22,-44.8
-6.82,10.4,580.466,4983.9,33.9872894,-106.7987518,4993,16:48:40,22,-44.8
-6.85,10.5,580.324,4985.9,33.9872169,-106.7986526,4995,16:48:41,22,-44.9
-6.87,10.45,580.178,4987.9,33.9871445,-106.7985535,4997,16:48:42,22,-44.9
-6.88,10.4,580.03,4989.9,33.987072,-106.7984619,4999,16:48:43,22,-45
-6.91,10.4,579.884,4991.9,33.9869995,-106.7983627,5001,16:48:44,22,-45
-6.94,10.4,579.741,4994.4,33.9869347,-106.7982407,5003.5,16:48:45,22,-45.1
-6.96,10.4,579.596,4996.9,33.9868698,-106.7981186,5006,16:48:46,22,-45.1
-6.97,10.4,579.45,4998.9,33.9867897,-106.7979965,5008,16:48:47,22,-45.2
-6.93,10.4,579.303,5000.9,33.9867096,-106.7978973,5010,16:48:48,22,-45.2
-6.96,10.4,579.16,5002.9,33.9866409,-106.7977982,5012,16:48:49,23,-45.3
-6.98,10.4,579.018,5004.9,33.9865608,-106.797699,5014,16:48:50,23,-45.3
-7.01,10.4,578.879,5005.9,33.9864883,-106.7975998,5015,16:48:51,23,-45.4
-7,10.4,578.744,5007.9,33.9864197,-106.797493,5017,16:48:52,23,-45.4
-7.02,10.5,578.609,5009.9,33.986351,-106.7973785,5019,16:48:53,23,-45.5
-7.05,10.4,578.479,5011.9,33.98629,-106.7972565,5021,16:48:54,23,-45.5
-7.06,10.5,578.346,5013.8,33.9862289,-106.7971573,5023,16:48:55,23,-45.6
-7.07,10.5,578.215,5014.8,33.9861603,-106.7970428,5024,16:48:56,23,-45.6
-7.1,10.5,578.085,5016.8,33.9860916,-106.7969131,5026,16:48:57,23,-45.7
-7.11,10.5,577.954,5018.8,33.9860115,-106.7967987,5028,16:48:58,23,-45.7
-7.1,10.5,577.823,5020.8,33.985939,-106.7966919,5030,16:48:59,24,-45.8
-7.13,10.5,577.691,5021.8,33.9858704,-106.7965927,5031,16:49:00,24,-45.8
-7.15,10.4,577.556,5023.8,33.9858093,-106.7964935,5033,16:49:01,24,-45.9
-7.16,10.4,577.423,5025.8,33.9857483,-106.7963715,5035,16:49:02,24,-45.9
-7.18,10.4,577.291,5026.8,33.9856796,-106.7962494,5036,16:49:03,24,-46
-7.18,10.4,577.162,5028.8,33.985611,-106.7961273,5038,16:49:04,24,-46
-7.14,10.4,577.031,5030.8,33.9855385,-106.7960129,5040,16:49:05,24,-46.1
-7.1,10.4,576.901,5031.8,33.9854698,-106.7958984,5041,16:49:06,24,-46.1
-7.16,10.4,576.77,5033.8,33.9854088,-106.7957764,5043,16:49:07,24,-46.2
-7.18,10.4,576.639,5036.3,33.9853401,-106.7956467,5045.5,16:49:08,24,-46.2
-7.21,10.4,576.509,5038.8,33.9852715,-106.795517,5048,16:49:09,24,-46.3
-7.03,10.35,576.381,5040.3,33.9852104,-106.7954102,5049.5,16:49:10,25,-46.3
-6.86,10.3,576.252,5041.8,33.9851494,-106.7953033,5051,16:49:11,25,-46.4
-6.65,10.3,576.124,5043.5,33.9850883,-106.7951889,5052.8,16:49:12,25,-46.4
-6.78,10.25,575.994,5045.3,33.9850311,-106.7950668,5054.6,16:49:13,25,-46.5
-6.92,10.2,575.864,5047.1,33.9849701,-106.7949524,5056.3,16:49:14,25,-46.5
-6.99,10.15,575.734,5048.9,33.9849091,-106.7948303,5058.1,16:49:15,25,-46.6
-7.06,10.1,575.606,5050.6,33.9848518,-106.7947159,5059.9,16:49:16,25,-46.6
-7.06,10.05,575.479,5052.4,33.9847908,-106.7945938,5061.7,16:49:17,25,-46.7
-7.06,10,575.351,5054.2,33.9847298,-106.7944794,5063.4,16:49:18,25,-46.7
-7.08,10,575.224,5056,33.9846725,-106.7943573,5065.2,16:49:19,25,-46.7
-7.1,10,575.096,5057.7,33.9846115,-106.7942429,5067,16:49:20,25,-46.8
-7.1,10,574.969,5059.7,33.9845581,-106.7941284,5069,16:49:21,25,-46.8
-7.08,9.9,574.842,5060.7,33.9845085,-106.7940063,5070,16:49:22,26,-46.9
-7.09,9.9,574.719,5062.7,33.9844589,-106.7938766,5072,16:49:23,26,-46.9
-7.12,9.8,574.596,5064.7,33.9844017,-106.7937622,5074,16:49:24,26,-47
-7.02,9.8,574.471,5066.7,33.9843292,-106.7936478,5076,16:49:25,26,-47
-6.96,9.8,574.347,5067.7,33.9842606,-106.7935333,5077,16:49:26,26,-47.1
-7.01,9.8,574.223,5069.7,33.9841995,-106.7934113,5079,16:49:27,26,-47.1
-7.06,9.8,574.099,5070.7,33.9841309,-106.7932892,5080,16:49:28,26,-47.2
-7.1,9.8,573.974,5072.7,33.9840698,-106.7931671,5082,16:49:29,26,-47.2
-7.07,9.7,573.848,5073.7,33.9840088,-106.7930527,5083,16:49:30,26,-47.3
-7.1,9.7,573.727,5075.7,33.9839592,-106.792923,5085,16:49:31,26,-47.3
-7.11,9.6,573.606,5076.7,33.9839096,-106.7927933,5086,16:49:32,26,-47.4
-7.12,9.6,573.485,5078.7,33.9838486,-106.7926636,5088,16:49:33,27,-47.4
-7.14,9.6,573.36,5079.7,33.983799,-106.7925262,5089,16:49:34,27,-47.5
-7.11,9.5,573.235,5081.7,33.9837303,-106.7924118,5091,16:49:35,27,-47.5
-7.12,9.5,573.113,5083.7,33.9836693,-106.7922974,5093,16:49:36,27,-47.6
-7.11,9.4,572.992,5084.7,33.9836006,-106.7921829,5094,16:49:37,27,-47.7
-7.11,9.4,572.872,5086.7,33.9835281,-106.7920532,5096,16:49:38,27,-47.7
-7.11,9.4,572.75,5087.7,33.9834709,-106.7919235,5097,16:49:39,26,-47.8
-7.11,9.3,572.629,5089.6,33.9834099,-106.7917862,5099,16:49:40,26,-47.8
-7.12,9.2,572.508,5091.6,33.9833488,-106.7916565,5101,16:49:41,26,-47.9
-7.11,9.2,572.385,5092.6,33.9832993,-106.7915192,5102,16:49:42,26,-47.9
-7.11,9.1,572.261,5094.3,33.9832382,-106.7913895,5103.7,16:49:43,26,-48
-7.11,9.05,572.138,5096,33.9831734,-106.7912598,5105.3,16:49:44,26,-48
-7.11,9,572.017,5097.6,33.9831123,-106.7911301,5107,16:49:45,26,-48.1
-7.11,8.95,571.895,5099.3,33.9830513,-106.7910004,5108.7,16:49:46,26,-48.2
-7.12,8.9,571.773,5101,33.9829865,-106.7908783,5110.3,16:49:47,26,-48.2
-7.13,8.9,571.648,5102.6,33.9829254,-106.7907486,5112,16:49:48,26,-48.3
-7.14,8.9,571.525,5104.3,33.9828644,-106.7906189,5113.7,16:49:49,26,-48.3
-7.14,8.85,571.401,5105.9,33.9827995,-106.7904892,5115.3,16:49:50,26,-48.4
-7.15,8.8,571.283,5107.6,33.9827385,-106.7903595,5117,16:49:51,26,-48.5
-7.16,8.7,571.162,5109.6,33.9826813,-106.7902222,5119,16:49:52,26,-48.5
-7.17,8.6,571.041,5111.6,33.9826202,-106.7900772,5121,16:49:53,26,-48.6
-7.15,8.6,570.919,5113.6,33.9825592,-106.7899628,5123,16:49:54,26,-48.6
-7.14,8.5,570.796,5114.6,33.9824905,-106.7898331,5124,16:49:55,26,-48.7
-7.17,8.5,570.676,5116.1,33.9824257,-106.7897186,5125.5,16:49:56,26,-48.8
-7.15,8.5,570.557,5117.6,33.9823608,-106.7895966,5127,16:49:57,26,-48.8
-7.14,8.4,570.437,5119.6,33.9822884,-106.7894669,5129,16:49:58,26,-48.9
-7.1,8.3,570.318,5121.6,33.9822311,-106.7893372,5131,16:49:59,26,-48.9
-7.12,8.3,570.197,5122.6,33.9821701,-106.7892075,5132,16:50:00,26,-49
-7.13,8.2,570.078,5123.6,33.9821091,-106.7890701,5133,16:50:01,26,-49.1
-7.13,8.2,569.955,5125.6,33.9820404,-106.7889328,5135,16:50:02,26,-49.1
-7.12,8.1,569.833,5127.5,33.9819794,-106.7888107,5137,16:50:03,27,-49.2
-7.01,8.1,569.711,5128.5,33.9819183,-106.7886963,5138,16:50:04,27,-49.2
-6.8,8.1,569.593,5130.5,33.9818611,-106.7885818,5140,16:50:05,27,-49.3
-6.6,8,569.474,5131.5,33.9817886,-106.7884827,5141,16:50:06,27,-49.4
-6.83,8,569.352,5133.5,33.9817314,-106.788353,5143,16:50:07,27,-49.4
-6.99,8,569.229,5135.5,33.9816589,-106.7882309,5145,16:50:08,27,-49.5
-7.08,8,569.109,5136.5,33.9816017,-106.7880936,5146,16:50:09,27,-49.5
-7.14,8,568.993,5138.5,33.9815407,-106.7879562,5148,16:50:10,28,-49.6
-7.17,8,568.876,5139.5,33.9814796,-106.7878265,5149,16:50:11,28,-49.7
-7.19,8,568.758,5141.5,33.981411,-106.7876968,5151,16:50:12,28,-49.7
-7.21,7.9,568.638,5142.5,33.9813385,-106.7875824,5152,16:50:13,28,-49.8
-7.22,7.9,568.52,5144.5,33.9812698,-106.787468,5154,16:50:14,28,-49.8
-7.22,7.8,568.404,5145.5,33.9811897,-106.7873611,5155,16:50:15,28,-49.9
-7.23,7.8,568.285,5147.5,33.9811211,-106.7872467,5157,16:50:16,28,-49.9
-7.22,7.75,568.167,5149,33.98106,-106.7871323,5158.5,16:50:17,29,-50
-7.22,7.7,568.046,5150.5,33.980999,-106.7870178,5160,16:50:18,29,-50.1
-7.21,7.7,567.927,5152.5,33.9809418,-106.7869034,5162,16:50:19,29,-50.1
-7.21,7.6,567.808,5154.5,33.9808693,-106.7867737,5164,16:50:20,29,-50.2
-7.22,7.6,567.685,5156.1,33.9808044,-106.7866592,5165.7,16:50:21,29,-50.2
-7.2,7.55,567.559,5157.8,33.9807358,-106.7865448,5167.3,16:50:22,29,-50.3
-7.19,7.5,567.435,5159.5,33.9806709,-106.7864304,5169,16:50:23,29,-50.4
-7.22,7.45,567.313,5161.1,33.9806023,-106.7863159,5170.7,16:50:24,29,-50.4
-7.26,7.4,567.193,5162.8,33.9805374,-106.7862015,5172.3,16:50:25,30,-50.5
-7.27,7.4,567.071,5164.5,33.9804688,-106.786087,5174,16:50:26,30,-50.5
-7.28,7.4,566.948,5166.1,33.9804039,-106.7859726,5175.7,16:50:27,30,-50.6
-7.22,7.35,566.825,5167.8,33.9803352,-106.7858582,5177.3,16:50:28,30,-50.7
-7.16,7.3,566.704,5169.4,33.9802704,-106.7857437,5179,16:50:29,30,-50.7
-6.89,7.3,566.583,5171.4,33.9802017,-106.7856064,5181,16:50:30,30,-50.8
-6.64,7.2,566.46,5173.4,33.9801292,-106.7854767,5183,16:50:31,31,-50.8
-6.89,7.2,566.338,5175.4,33.9800606,-106.7853699,5185,16:50:32,31,-50.9
-7.15,7.2,566.217,5177.4,33.9799881,-106.7852631,5187,16:50:33,31,-50.9
-7.27,7.2,566.094,5179.4,33.9799309,-106.7851486,5189,16:50:34,31,-51
-7.32,7.1,565.974,5181.4,33.9798698,-106.7850266,5191,16:50:35,31,-51.1
-7.36,7.1,565.854,5183.4,33.9798088,-106.7849274,5193,16:50:36,32,-51.1
-7.37,7.1,565.73,5185.4,33.9797401,-106.7848282,5195,16:50:37,32,-51.2
-7.31,7.1,565.607,5187.4,33.9796715,-106.7847137,5197,16:50:38,32,-51.2
-7.37,7.1,565.487,5189.4,33.979599,-106.7845917,5199,16:50:39,32,-51.3
-7.4,7.1,565.367,5190.4,33.9795189,-106.7844772,5200,16:50:40,32,-51.3
-7.42,7.1,565.244,5192.4,33.9794502,-106.7843628,5202,16:50:41,33,-51.4
-7.4,7.1,565.124,5194.4,33.9793816,-106.7842331,5204,16:50:42,33,-51.5
-7.34,7,565.003,5196.4,33.9793091,-106.7841263,5206,16:50:43,33,-51.5
-7.38,7,564.883,5197.4,33.9792519,-106.7840271,5207,16:50:44,33,-51.6
-7.44,7.1,564.763,5199.4,33.9791908,-106.7839203,5209,16:50:45,33,-51.6
-7.48,7.1,564.638,5200.4,33.9791298,-106.7838135,5210,16:50:46,33,-51.7
-7.49,7.1,564.511,5202.4,33.9790688,-106.7837067,5212,16:50:47,33,-51.7
-7.48,7.1,564.385,5204.3,33.9790001,-106.7835999,5214,16:50:48,33,-51.8
-7.49,7,564.26,5206.3,33.9789391,-106.783493,5216,16:50:49,33,-51.9
-7.5,7,564.133,5207.3,33.9788589,-106.7833633,5217,16:50:50,34,-51.9
-7.52,7,564.004,5209.3,33.9788017,-106.7832413,5219,16:50:51,34,-52
-7.47,7,563.875,5211.3,33.9787292,-106.7831268,5221,16:50:52,34,-52
-7.46,6.95,563.745,5213.2,33.9786644,-106.78302,5222.9,16:50:53,34,-52.1
-7.45,6.9,563.612,5215.1,33.9785995,-106.7829132,5224.8,16:50:54,34,-52.1
-7.44,6.9,563.48,5216.9,33.9785347,-106.782814,5226.6,16:50:55,34,-52.2
-7.44,6.9,563.348,5218.8,33.9784698,-106.7827072,5228.5,16:50:56,34,-52.2
-7.49,6.9,563.22,5220.7,33.978405,-106.7826004,5230.4,16:50:57,34,-52.3
-7.55,6.9,563.091,5222.5,33.9783401,-106.7825012,5232.3,16:50:58,34,-52.3
-7.54,6.85,562.96,5224.4,33.9782753,-106.7823944,5234.1,16:50:59,34,-52.4
-7.53,6.8,562.83,5226.3,33.9782104,-106.7822876,5236,16:51:00,35,-52.4
-7.58,6.8,562.702,5227.3,33.978157,-106.7821884,5237,16:51:01,35,-52.5
-7.63,6.8,562.574,5228.3,33.9780998,-106.7820892,5238,16:51:02,35,-52.5
-7.63,6.8,562.446,5230.3,33.978035,-106.7819824,5240,16:51:03,35,-52.6
-7.59,6.8,562.318,5232.3,33.9779701,-106.7818832,5242,16:51:04,35,-52.7
-7.62,6.8,562.19,5234.3,33.9778976,-106.7817764,5244,16:51:05,35,-52.7
-7.66,6.7,562.064,5236.3,33.9778214,-106.7816696,5246,16:51:06,35,-52.8
-7.68,6.8,561.936,5237.3,33.9777489,-106.7815628,5247,16:51:07,35,-52.8
-7.68,6.7,561.809,5239.3,33.9776802,-106.7814636,5249,16:51:08,35,-52.8
-7.65,6.7,561.682,5241.2,33.9776192,-106.7813568,5251,16:51:09,35,-52.9
-7.68,6.7,561.556,5243.2,33.9775581,-106.7812576,5253,16:51:10,35,-52.9
-7.72,6.7,561.429,5244.2,33.9775009,-106.7811737,5254,16:51:11,36,-53
-7.74,6.7,561.302,5246.2,33.9774399,-106.7810593,5256,16:51:12,36,-53
-7.75,6.7,561.175,5248.2,33.9773903,-106.7809601,5258,16:51:13,36,-53
-7.77,6.7,561.049,5250.2,33.9773293,-106.7808533,5260,16:51:14,36,-53.1
-7.79,6.7,560.923,5251.2,33.9772606,-106.7807388,5261,16:51:15,36,-53.1
-7.8,6.7,560.798,5253.2,33.9771881,-106.780632,5263,16:51:16,36,-53.1
-7.81,6.7,560.674,5255.2,33.9771118,-106.7805328,5265,16:51:17,36,-53.2
-7.82,6.7,560.55,5256.2,33.9770393,-106.7804337,5266,16:51:18,36,-53.2
-7.8,6.7,560.424,5258.2,33.9769707,-106.7803268,5268,16:51:19,37,-53.3
-7.75,6.7,560.296,5260.2,33.9769096,-106.7802277,5270,16:51:20,37,-53.3
-7.8,6.7,560.169,5262.2,33.97686,-106.7801437,5272,16:51:21,37,-53.3
-7.74,6.7,560.042,5263.2,33.976799,-106.7800369,5273,16:51:22,37,-53.4
-7.76,6.7,559.915,5265.2,33.9767418,-106.779953,5275,16:51:23,37,-53.4
-7.8,6.6,559.789,5267.2,33.9766808,-106.7798462,5277,16:51:24,37,-53.4
-7.84,6.6,559.662,5268.8,33.9766159,-106.7797394,5278.7,16:51:25,37,-53.5
-7.85,6.6,559.534,5270.5,33.9765549,-106.7796249,5280.3,16:51:26,37,-53.5
-7.87,6.6,559.405,5272.2,33.97649,-106.7795181,5282,16:51:27,37,-53.5
-7.87,6.6,559.274,5273.7,33.9764175,-106.7794189,5283.5,16:51:28,37,-53.6
-7.88,6.6,559.142,5275.2,33.9763489,-106.7793121,5285,16:51:29,37,-53.6
-7.89,6.6,559.01,5276.9,33.9762878,-106.779213,5286.8,16:51:30,37,-53.6
-7.9,6.6,558.881,5278.6,33.9762268,-106.7791138,5288.5,16:51:31,37,-53.7
-7.91,6.6,558.751,5280.4,33.9761658,-106.779007,5290.3,16:51:32,37,-53.7
-7.83,6.6,558.621,5282.1,33.9761047,-106.7789078,5292,16:51:33,37,-53.7
-7.86,6.6,558.49,5283.9,33.9760437,-106.7788086,5293.8,16:51:34,37,-53.8
-7.87,6.55,558.36,5285.6,33.9759827,-106.7787018,5295.5,16:51:35,37,-53.8
-7.88,6.5,558.228,5287.4,33.9759216,-106.7786026,5297.3,16:51:36,37,-53.8
-7.92,6.5,558.097,5289.1,33.9758606,-106.7785034,5299,16:51:37,37,-53.9
-7.95,6.5,557.967,5290.8,33.9757919,-106.778389,5300.7,16:51:38,37,-53.9
-7.96,6.5,557.836,5292.4,33.9757271,-106.7782745,5302.3,16:51:39,37,-53.9
-7.97,6.5,557.708,5294.1,33.9756584,-106.7781601,5304,16:51:40,37,-54
-7.98,6.5,557.581,5296.1,33.9756012,-106.7780533,5306,16:51:41,37,-54
-8,6.5,557.453,5298.1,33.9755402,-106.7779312,5308,16:51:42,37,-54.1
-8.01,6.4,557.322,5300.1,33.9754791,-106.7778168,5310,16:51:43,37,-54.1
-7.99,6.4,557.192,5301.1,33.9754219,-106.7777328,5311,16:51:44,37,-54.1
-7.73,6.4,557.06,5303.1,33.9753609,-106.7776337,5313,16:51:45,36,-54.2
-7.47,6.4,556.928,5305.1,33.9752998,-106.7775269,5315,16:51:46,36,-54.2
-7.74,6.4,556.797,5306.1,33.9752502,-106.7774429,5316,16:51:47,36,-54.2
-7.93,6.4,556.666,5308.1,33.9751892,-106.7773285,5318,16:51:48,36,-54.3
-8.01,6.4,556.532,5310.1,33.9751205,-106.7772064,5320,16:51:49,36,-54.3
-8.04,6.3,556.4,5312.1,33.9750519,-106.777092,5322,16:51:50,36,-54.3
-8.07,6.4,556.266,5314,33.9749908,-106.7769775,5324,16:51:51,36,-54.3
-8.08,6.3,556.129,5316,33.9749298,-106.7768707,5326,16:51:52,36,-54.3
-8.09,6.3,555.997,5318,33.9748688,-106.7767563,5328,16:51:53,36,-54.4
-8.1,6.3,555.872,5320,33.9748192,-106.7766495,5330,16:51:54,36,-54.4
-8.11,6.3,555.749,5322,33.974762,-106.7765503,5332,16:51:55,36,-54.4
-8.11,6.3,555.621,5324,33.9747086,-106.7764511,5334,16:51:56,35,-54.4
-8.12,6.3,555.486,5326,33.974659,-106.7763519,5336,16:51:57,35,-54.5
-8.12,6.3,555.351,5328,33.9746017,-106.7762527,5338,16:51:58,35,-54.5
-8.13,6.3,555.217,5330,33.9745483,-106.7761459,5340,16:51:59,35,-54.5
-8.13,6.3,555.084,5332,33.9744911,-106.7760468,5342,16:52:00,35,-54.5
-8.08,6.25,554.95,5333.5,33.9744263,-106.7759399,5343.5,16:52:01,35,-54.5
-8.02,6.2,554.816,5335,33.9743614,-106.7758408,5345,16:52:02,35,-54.6
-8.07,6.2,554.681,5337.2,33.974308,-106.7757263,5347.2,16:52:03,35,-54.6
-8.12,6.2,554.543,5339.3,33.9742546,-106.7756195,5349.3,16:52:04,34,-54.6
-8.17,6.2,554.4,5341.5,33.9742012,-106.7755051,5351.5,16:52:05,34,-54.6
-8.21,6.2,554.25,5343.6,33.9741478,-106.7753906,5353.7,16:52:06,34,-54.6
-8.24,6.2,554.106,5345.8,33.9740944,-106.7752838,5355.8,16:52:07,34,-54.7
-8.26,6.2,553.969,5348,33.974041,-106.7751694,5358,16:52:08,33,-54.7
-8.27,6.1,553.832,5350.3,33.9739876,-106.7750626,5360.3,16:52:09,33,-54.7
-8.25,6.1,553.694,5352.6,33.9739342,-106.7749481,5362.7,16:52:10,33,-54.7
-8.22,6.1,553.555,5354.9,33.9738808,-106.7748413,5365,16:52:11,33,-54.7
-8.25,6.1,553.415,5356.9,33.9738197,-106.7747421,5367,16:52:12,33,-54.7
-8.27,6.1,553.276,5358.9,33.9737587,-106.7746429,5369,16:52:13,32,-54.8
-8.31,6.1,553.139,5360.9,33.9737091,-106.7745438,5371,16:52:14,32,-54.8
-8.33,6.1,553.002,5362.9,33.9736519,-106.774437,5373,16:52:15,32,-54.8
-8.33,6.1,552.868,5364.9,33.9735909,-106.7743378,5375,16:52:16,32,-54.8
-8.31,6.1,552.735,5366.9,33.9735413,-106.774231,5377,16:52:17,32,-54.9
-8.33,6.1,552.6,5368.9,33.9734802,-106.7741089,5379,16:52:18,32,-54.9
-8.35,6.1,552.466,5370.9,33.9734383,-106.7740021,5381,16:52:19,32,-54.9
-8.37,6.2,552.335,5372.9,33.9733887,-106.7738953,5383,16:52:20,32,-55
-8.39,6.2,552.204,5374.9,33.9733391,-106.7737808,5385,16:52:21,31,-55
-8.4,6.2,552.074,5376.9,33.9732819,-106.7736664,5387,16:52:22,31,-55
-8.4,6.1,551.943,5378.9,33.9732208,-106.7735596,5389,16:52:23,31,-55
-8.42,6.2,551.811,5379.9,33.9731598,-106.7734604,5390,16:52:24,31,-55.1
-8.43,6.2,551.678,5381.9,33.9731102,-106.7733688,5392,16:52:25,31,-55.1
-8.44,6.2,551.543,5383.9,33.9730492,-106.7732697,5394,16:52:26,31,-55.1
-8.41,6.2,551.407,5385.9,33.9729881,-106.7731628,5396,16:52:27,31,-55.2
-8.44,6.2,551.27,5387.8,33.9729309,-106.7730408,5398,16:52:28,31,-55.2
-8.48,6.2,551.133,5389.8,33.9728813,-106.7729263,5400,16:52:29,31,-55.2
-8.49,6.2,550.992,5391.8,33.9728394,-106.7728195,5402,16:52:30,31,-55.3
-8.49,6.2,550.848,5393.8,33.9727898,-106.7727127,5404,16:52:31,31,-55.3
-8.5,6.2,550.706,5395.8,33.9727402,-106.7726135,5406,16:52:32,31,-55.4
-8.51,6.2,550.565,5397.8,33.9726906,-106.7724915,5408,16:52:33,31,-55.4
-8.53,6.1,550.424,5399.8,33.972641,-106.772377,5410,16:52:34,31,-55.5
-8.53,6.2,550.284,5401.8,33.97258,-106.7722778,5412,16:52:35,31,-55.5
-8.52,6.1,550.144,5403.6,33.9725304,-106.772171,5413.8,16:52:36,31,-55.6
-8.54,6.1,550.006,5405.5,33.9724808,-106.7720718,5415.7,16:52:37,31,-55.6
-8.56,6.1,549.868,5407.3,33.9724274,-106.7719727,5417.5,16:52:38,31,-55.6
-8.5,6.1,549.732,5409.1,33.9723778,-106.7718658,5419.3,16:52:39,30,-55.7
-8.44,6.1,549.593,5411,33.9723282,-106.771759,5421.2,16:52:40,30,-55.7
-8.38,6.1,549.46,5412.8,33.9722786,-106.7716599,5423,16:52:41,30,-55.8
-8.34,6.1,549.327,5414.6,33.972229,-106.7715607,5424.9,16:52:42,30,-55.8
-8.29,6.1,549.193,5416.5,33.9721832,-106.7714539,5426.8,16:52:43,30,-55.9
-8.37,6.1,549.058,5418.4,33.9721336,-106.7713547,5428.6,16:52:44,30,-55.9
-8.44,6.1,548.922,5420.3,33.972084,-106.7712555,5430.5,16:52:45,30,-55.9
-8.47,6.1,548.786,5422.1,33.9720345,-106.7711487,5432.4,16:52:46,30,-56
-8.49,6.1,548.652,5424,33.9719849,-106.7710495,5434.3,16:52:47,30,-56
-8.47,6.05,548.514,5425.9,33.9719391,-106.7709427,5436.1,16:52:48,29,-56.1
-8.45,6,548.374,5427.7,33.9718895,-106.7708435,5438,16:52:49,29,-56.1
-8.45,6,548.236,5429.7,33.971859,-106.7707367,5440,16:52:50,29,-56.2
-8.48,6,548.102,5431.7,33.9718208,-106.7706375,5442,16:52:51,29,-56.2
-8.5,6,547.966,5433.7,33.9717789,-106.7705383,5444,16:52:52,29,-56.2
